Date,npy.number,ACI,ADI,NDSI,Bioacoustic Index,Hybrid
2020-02-18,segment_424.npy,72423.984,4.816356,0.76455146,-938637.25,-216551.92
2020-02-18,segment_1500.npy,72583.21,4.795274,0.7624038,-858489.4,-196475.16
2020-02-18,segment_974.npy,77925.75,4.8053837,0.80376095,-870779.4,-198212.0
2020-02-18,segment_1662.npy,71310.0,4.7962055,0.7601525,-712362.8,-160261.81
2020-02-18,segment_1416.npy,74806.92,4.8006277,0.7892841,-884441.06,-202407.14
2020-02-18,segment_1498.npy,73960.664,4.8094044,0.77198386,-910225.56,-209064.83
2020-02-18,segment_551.npy,70579.76,4.8226614,0.7881759,-1045136.94,-243637.89
2020-02-18,segment_270.npy,74857.22,4.8174286,0.7782254,-939300.4,-216109.39
2020-02-18,segment_1782.npy,74588.58,4.8047523,0.8023656,-961717.3,-221780.78
2020-02-18,segment_607.npy,75898.484,4.8186398,0.7842129,-931504.75,-213900.17
2020-02-18,segment_1643.npy,74088.82,4.785397,0.77448684,-806608.25,-183128.47
2020-02-18,segment_1333.npy,74156.38,4.801223,0.8043739,-922668.44,-212126.61
2020-02-18,segment_38.npy,76806.516,4.8173704,0.79192203,-892605.5,-203948.34
2020-02-18,segment_1382.npy,76676.37,4.8010435,0.80411863,-894259.0,-204394.25
2020-02-18,segment_1108.npy,67191.84,4.8217287,0.714915,-547959.25,-120190.47
2020-02-18,segment_804.npy,71162.266,4.808954,0.7755157,-945833.9,-218666.5
2020-02-18,segment_1633.npy,74155.06,4.7860026,0.77037805,-799763.5,-181400.72
2020-02-18,segment_1070.npy,77197.83,4.8049507,0.7886978,-811511.7,-183577.06
2020-02-18,segment_1676.npy,71119.59,4.8056855,0.7966557,-982598.75,-227868.39
2020-02-18,segment_11.npy,74028.33,4.8192463,0.79009265,-920035.0,-211500.27
2020-02-18,segment_727.npy,74009.8,4.8143444,0.77805346,-953093.2,-219769.45
2020-02-18,segment_1466.npy,74200.234,4.8023167,0.7792275,-842461.94,-192064.03
2020-02-18,segment_1628.npy,72523.44,4.783245,0.7609281,-793293.0,-180191.0
2020-02-18,segment_1691.npy,70430.05,4.7992864,0.8143841,-989712.7,-229819.25
2020-02-18,segment_330.npy,75675.45,4.8039603,0.7712872,-858517.5,-195709.12
2020-02-18,segment_1304.npy,74666.91,4.804429,0.7884092,-931107.25,-214108.69
2020-02-18,segment_1686.npy,74285.27,4.801314,0.79956555,-959129.4,-221209.62
2020-02-18,segment_327.npy,74791.89,4.8066907,0.7700423,-858099.75,-195825.56
2020-02-18,segment_977.npy,76261.11,4.8058653,0.8025304,-891876.1,-203902.34
2020-02-18,segment_317.npy,73889.11,4.817991,0.7756008,-947832.06,-218484.34
2020-02-18,segment_1115.npy,67258.54,4.8042245,0.7190743,-372713.88,-76362.45
2020-02-18,segment_1299.npy,74055.8,4.804993,0.78687304,-937698.75,-215909.34
2020-02-18,segment_66.npy,75369.09,4.811907,0.79379714,-894767.5,-204848.2
